bus,vm_pu,va_degree,p_mw,q_mvar
1,1.031809,0.138997,-0.912817,-39.162962
2,1.033257,0.233527,-0.879693,-40.997101
3,1.044324,0.180880,-0.895153,-10.374383
4,1.034493,-0.050592,-0.984138,-49.613765
5,1.023297,0.175395,-156.155133,15.177784
6,1.023437,0.202057,-0.878934,-6.281258
7,1.034722,-0.063398,-0.947759,35.682291
8,1.002680,0.055590,-0.895866,-0.046382
9,1.027064,-0.089945,-0.901149,0.008134
10,1.035116,-0.084490,-0.896354,-0.059041
11,1.018555,-0.105882,-1.507518,-0.023587
12,1.013866,-0.102476,-1.062607,-0.029439
13,1.025049,-0.093442,-2.233519,-0.062652
14,1.028601,-0.086254,-0.955004,-0.032553
15,1.041378,-0.048811,-0.840672,-0.001375
16,1.008024,0.230286,-0.924293,-0.116571
17,1.019414,0.099885,-0.964293,0.026323
18,1.006312,0.024386,-0.932366,0.014620
19,1.007440,-0.151332,-0.956805,0.013354
20,1.018613,-0.106027,-0.957899,0.040479
21,1.017331,0.095479,-0.907924,-0.005726
22,1.031260,-0.057948,99.594226,-23.757706
23,1.006990,-0.119993,-0.875579,0.013786
24,1.019486,0.215052,-1.044462,-0.023619
25,1.006467,0.050782,-156.271288,-0.049506
26,1.038215,-0.068912,-1.461190,0.195149
27,1.035378,-0.070903,-1.451261,0.217977
28,1.032427,-0.066662,-1.556940,1.069981
29,1.023856,-0.076631,-0.997520,-0.002052
30,1.022013,0.100244,30.030131,22.759239
31,1.017183,0.245164,-0.876707,0.032679
32,1.018692,0.093818,-0.824222,-0.004985
33,1.022885,0.102837,-0.866315,0.028246
34,1.021899,-0.075819,-0.921001,-0.048182
35,1.006374,0.145137,-0.816164,-0.017318
36,1.010507,0.056677,-0.805679,0.016719
37,1.020622,-0.053533,-0.947659,0.042710
38,1.015577,0.129188,-0.893693,-0.039061
39,1.016452,0.134714,-0.872257,-0.047219
40,1.023968,0.202817,-0.988651,0.138886
41,1.015368,0.114975,-0.874842,0.015247
42,1.018522,0.209795,-0.905599,0.036056
43,1.019426,-0.060487,-0.925453,-0.012156
44,1.014589,0.122639,-0.797465,-0.046894
45,1.019704,0.022188,-0.976499,-0.033157
46,1.019689,-0.016877,-0.854265,0.010563
47,1.018776,0.206292,-1.034726,-0.058145
48,1.012627,0.117759,-0.906438,0.032122
49,1.017000,0.131500,-0.926109,0.027026
50,1.019107,-0.052497,-156.166799,-0.011065
51,1.021131,0.181442,-0.888427,0.057206
52,1.019258,0.077873,-0.975829,0.068506
53,1.014187,0.110250,-0.937371,-0.058614
54,1.021751,0.284216,-0.920886,0.039920
55,1.018937,-0.063131,-1.012707,-0.031918
56,1.019492,-0.062062,-0.888652,-0.022366
57,1.017249,0.133393,-0.947440,0.067618
58,1.018285,-0.064465,-0.935306,0.033461
59,1.018716,-0.056502,-0.874125,-0.007279
60,1.018553,0.148676,-0.919178,0.117679
61,1.019589,0.208102,89.137081,5.593445
62,1.020901,0.270147,-0.939308,0.031552
63,1.023618,0.263212,-0.964229,-0.037369
64,1.012323,0.000795,-0.856404,-0.005055
65,1.023671,0.239911,-0.927218,0.044761
66,1.019349,0.158619,-0.878125,-0.006327
67,1.017851,0.151092,-1.460702,0.252270
68,1.015292,0.112610,-0.902617,0.026667
69,1.016240,0.128708,-0.996826,-0.009626
70,1.018985,0.153932,-0.924414,-0.043553
71,1.017907,0.133913,-0.898084,0.016776
72,1.013120,0.258239,-0.934011,-0.039740
73,1.022809,0.261224,-0.872022,-0.067804
74,1.017651,0.007512,-0.890545,-0.007569
75,1.018471,0.253766,-0.935303,-0.022082
76,1.018091,-0.062894,-0.943096,-0.021900
77,1.019978,0.262776,-1.000281,-0.055226
78,1.015814,0.183219,-0.884176,0.073210
79,1.022060,0.251165,-0.963680,0.016241
80,1.039410,-0.045002,-0.936065,0.063675
81,1.029353,0.119217,-0.914069,0.035822
82,1.038388,-0.013894,-0.939373,-0.030808
83,1.039481,0.097785,-0.892505,-0.091412
84,1.039510,-0.038318,-0.836887,0.107712
85,1.034188,0.065091,-1.017768,0.015878
86,1.041938,-0.040349,-0.906271,0.031680
87,1.042719,-0.018719,-0.856838,0.029052
88,1.029834,0.123727,-0.959286,0.030510
89,1.039469,-0.022366,-0.871807,-0.004083
90,1.033364,0.175627,-0.935694,0.047622
91,1.027968,0.124810,-0.938520,-0.016124
92,1.027055,0.117682,-0.968315,-0.089010
93,1.030588,0.124687,-0.966521,-0.032361
94,1.030855,0.121784,-0.893999,-0.000531
95,1.039513,0.110140,-0.972859,-0.017329
96,1.031750,0.139320,-0.903469,0.031952
97,1.040786,-0.036083,-0.864263,0.001911
98,1.043716,0.179958,-0.929339,-0.009528
99,1.048119,0.166884,-0.884110,-0.056041
100,1.042954,-0.000833,-156.075996,0.010560
101,1.033135,0.124065,-0.868653,0.053884
102,1.026305,-0.049451,-0.809400,-0.058163
103,1.035369,0.159419,-0.926509,-0.051181
104,1.026492,0.125705,-0.968458,0.002112
105,1.038808,-0.050003,-0.879193,0.004954
106,1.033274,0.234478,-0.897488,0.047312
107,1.029360,-0.063016,-0.898914,-0.023047
108,1.008512,0.078220,-12.597644,1.917938
109,1.011466,-0.024550,-265.117836,-22.263634
110,1.022105,-0.116024,-209.449060,-1.733534
111,1.015401,0.078940,-150.239638,-7.340947
112,1.025360,-0.132231,-182.458831,2.145278
113,1.027763,-0.166258,-178.499941,9.229961
114,1.016628,0.122938,-36.653589,-13.238662
115,1.010132,0.192681,-33.341325,26.875584
116,1.009690,0.031459,-370.713375,-23.578796
117,1.011717,-0.134691,-61.704001,-9.414068
118,1.013388,0.211152,5.916631,-15.403170
119,1.028503,-0.068531,-200.349985,-47.379601
120,1.014266,0.066734,-239.586386,12.940083
121,1.011312,-0.151971,-200.994566,-18.782311
122,1.028584,0.058805,-141.153296,-32.905964
123,1.026904,-0.133317,-177.099401,-16.223481
124,1.022487,-0.024520,-151.995266,15.938593
125,1.017989,-0.060483,-143.921913,-15.724199
126,1.030584,-0.078169,-164.706342,-7.041051
127,1.013275,0.288503,270.178472,-3.200294
128,1.023637,0.093773,-84.644271,-30.530151
129,1.014900,0.050956,-216.032975,-15.385006
130,1.009915,0.067941,-280.816970,-34.948660
131,1.023712,-0.087193,-224.263513,-27.222455
132,1.009747,0.082380,13.447479,-3.067116
133,1.004116,-0.037941,-218.274262,63.117482
134,1.014580,0.049499,-190.087078,11.342542
135,1.022485,-0.106250,-205.620544,-12.752432
136,1.020377,-0.126495,-232.962240,-31.032377
137,1.024649,0.051837,-147.804781,10.332222
138,1.015011,0.116858,-111.898791,-9.833009
139,1.018873,-0.127372,-222.234386,0.006346
140,1.009956,-0.206052,-98.613895,-10.083660
141,1.018386,-0.156981,-111.020088,-15.565702
142,1.018929,0.030939,-133.100788,1.553376
143,1.009873,-0.106439,-93.258712,-7.833103
144,1.012692,0.113046,-73.263496,-0.142757
145,1.014617,0.072005,-281.253258,15.941454
146,1.016284,-0.056971,0.706404,-2.298292
147,1.020447,-0.091955,-59.778996,-13.853076
148,1.006951,0.235663,-0.815884,0.013126
149,1.008791,-0.191316,-232.506701,-15.597173
150,1.016753,0.081409,-172.242276,19.626323
151,1.008432,-0.014875,-212.044531,-23.761533
152,1.016572,0.242946,-77.405943,-2.537703
153,1.015947,0.255670,-8.185246,6.091149
154,1.008457,-0.057373,-126.923214,-11.181443
155,1.015205,0.321452,244.044696,0.514317
156,1.015380,0.144804,-27.223336,11.283927
157,1.015218,0.045877,-125.761946,8.007848
158,1.021694,0.103557,-47.489862,-3.469318
159,1.025352,-0.059340,39.431890,21.293940
160,1.021729,0.227954,153.544869,2.129453
161,1.015404,0.224369,187.722316,19.104112
162,1.016390,0.252091,11.273988,10.907672
163,1.019091,0.093689,-19.406629,18.763159
164,1.023024,-0.071128,-47.027892,5.300822
165,1.006239,0.273075,48.902183,-4.430565
166,1.010065,0.070595,129.228999,-22.531448
167,1.006568,0.240723,-36.237778,23.244030
168,1.020045,-0.077236,-145.224784,-51.236682
169,1.025604,-0.021003,118.631395,33.537198
170,1.014567,0.168066,-30.614214,15.915651
171,1.013231,0.102998,-55.916402,-4.559425
172,1.006608,0.235026,-33.418496,7.856983
173,1.023270,0.106877,71.093961,-11.533518
174,1.022894,0.106394,20.016920,-3.179681
175,1.015761,0.091625,52.998236,-5.136760
176,1.014958,0.079789,21.052180,17.588437
177,1.022750,0.103534,-0.985261,-0.069450
178,1.008482,0.239525,28.090793,-5.285547
179,1.023726,0.104170,30.333108,2.060966
180,1.026429,-0.090588,-1.006139,-0.003142
181,1.022067,0.223198,65.086338,1.784196
182,1.022275,0.103758,-0.927505,-2.994512
183,1.046094,-0.024947,152.655958,14.545045
184,1.021208,0.101474,-0.884363,-0.040820
185,1.030672,-0.078393,-0.864129,0.045918
186,1.018486,-0.120122,-0.927515,-0.034843
187,1.010425,0.056499,25.540346,21.112370
188,1.011522,0.056658,25.485854,1.353354
189,1.011702,0.057276,25.552525,1.334839
190,1.013442,0.116723,-0.945984,0.031014
191,1.021569,0.295058,183.564124,-29.430503
192,1.020266,0.279537,119.049946,-21.010188
193,1.018918,0.135983,-1.018946,0.040417
194,1.023642,0.206492,119.050905,-5.035726
195,1.017218,0.142670,-1.014954,0.975531
196,1.024966,0.204496,92.088800,-31.108587
