bus,vm_pu,va_degree,p_mw,q_mvar
1,1.049569,0.768634,629.897153,-52.099390
2,1.032119,0.726269,840.153912,125.958657
3,1.041409,0.585221,616.301755,127.419239
4,1.049990,0.399236,2585.634707,737.338485
5,1.050844,0.199167,-2477.572840,349.779133
6,1.048813,0.239219,335.965034,275.212108
7,1.049738,0.318673,2072.848420,-904.334889
8,1.043793,0.316264,-636.002791,-23.797843
9,1.050166,0.190077,-82.875463,-33.668255
10,1.050014,0.107811,-1380.855736,-1026.010236
11,1.050296,0.149159,3554.661899,-2357.340358
12,1.050468,0.138215,3414.784534,1265.533558
13,1.049496,0.071643,-1605.056586,-487.086441
14,1.048998,0.040660,-1164.467569,-360.179775
15,1.049481,0.048309,-118.096105,1541.101007
16,1.049253,0.027488,-236.388741,-5616.919489
17,1.047387,-0.000912,-468.882752,-567.547351
18,1.049238,0.003488,-3404.482791,-307.938390
19,1.049644,0.029335,1967.643599,1085.585007
20,1.049618,-0.006034,906.569197,-474.614118
21,1.048385,-0.009701,217.660116,195.743389
22,1.047590,-0.021621,-757.110113,-320.564525
23,1.047277,-0.025754,-1006.172177,2082.626107
24,1.045568,-0.029041,-901.847972,-335.745907
25,1.046445,-0.049527,-3967.557236,-897.058978
26,1.047329,-0.018742,-895.215103,318.823629
27,1.049738,-0.000254,1007.269316,634.844863
28,1.048106,-0.004840,-222.513853,179.456689
29,1.050608,0.023997,1432.256544,-789.144370
30,1.050151,0.768348,-0.102480,-0.008652
