bus,vm_pu,va_degree,p_mw,q_mvar
1,1.035518,0.607976,-4.569817,-46.782574
2,1.013867,0.573809,-172.888299,-194.375078
3,1.050587,0.736574,1941.575058,-11.646257
4,1.049624,0.457983,-636.644718,754.670099
5,1.047731,0.411038,-3058.359405,-187.817173
6,1.050380,0.565408,6057.032636,292.704878
7,1.047404,0.347510,-308.285781,-868.431040
8,1.045464,0.346933,-457.033771,-21.803163
9,1.050134,0.482420,2818.327641,-30.897011
10,1.049517,0.248940,1648.173369,-765.435000
11,1.050092,0.247086,2977.457157,873.099762
12,1.049680,0.212067,3603.787020,-346.498130
13,1.049600,0.144728,-1346.051381,-446.810411
14,1.049845,0.094154,-941.728002,-330.461572
15,1.051168,0.097739,-1896.537478,3125.140903
16,1.049445,0.058504,-810.897590,-1941.419618
17,1.048031,0.038493,-503.999050,596.362508
18,1.050299,0.049198,-3001.426366,-204.473937
19,1.049553,0.005635,-145.891388,-1977.052773
20,1.049275,-0.005940,1087.003700,300.789566
21,1.049271,-0.010256,70.652172,-423.429463
22,1.046896,-0.016689,-748.112934,-620.172988
23,1.046211,-0.027239,-2634.900040,-528.724836
24,1.044076,-0.030101,-700.830725,-308.077733
25,1.045451,-0.043198,-3540.501943,-2086.764021
26,1.047938,-0.016076,-704.001749,352.311639
27,1.049153,-0.000519,1157.785069,-245.061274
28,1.046662,-0.014637,-1041.103445,-1140.721253
29,1.050554,0.023079,1693.996223,785.406086
30,1.049402,0.703545,126.398248,0.062609
