bus,vm_pu,va_degree,p_mw,q_mvar
1,1.049035,0.360849,369.361798,9.439575
2,1.045192,0.342094,1163.691920,181.416527
3,1.039869,0.182190,528.221763,185.715861
4,1.050132,0.006955,2204.689234,686.441101
5,1.049813,-0.162562,-3245.993893,245.554639
6,1.050413,-0.062193,148.743175,-650.512915
7,1.040267,-0.119119,-1989.625679,-940.051766
8,1.039843,-0.119884,-795.271864,-29.623108
9,1.050053,-0.024970,-103.361942,-42.093400
10,1.046756,-0.061405,-2477.674901,-1393.939680
11,1.049566,0.078650,3019.166886,-1659.694744
12,1.050467,0.095303,3225.457949,-658.357356
13,1.048595,0.032412,-2007.165898,-609.304889
14,1.047879,0.027157,-1456.218418,-450.437240
15,1.049539,0.036106,1557.568554,2977.228919
16,1.050039,0.060886,6499.069860,2790.397302
17,1.048808,0.009412,860.611602,-698.832387
18,1.047700,-0.000681,-3415.525373,-1750.439734
19,1.049697,0.018087,1646.216196,982.239392
20,1.046338,-0.036031,-3200.961248,-526.042141
21,1.049447,-0.024199,106.415236,163.791016
22,1.048574,-0.030679,-1046.501943,-339.658547
23,1.050129,-0.008103,3711.682737,-2745.276041
24,1.045107,-0.018278,-1127.656518,-419.910955
25,1.044912,-0.091975,-9462.673152,-1358.851594
26,1.050051,-0.016109,4274.358959,-745.970260
27,1.049456,-0.000498,934.617992,598.206243
28,1.047314,-0.008535,-660.074789,47.848336
29,1.049419,0.016379,1021.634427,589.818016
30,1.050228,0.360516,0.114992,-0.088341
