bus,vm_pu,va_degree,p_mw,q_mvar
1,1.024207,0.062097,108.139408,-0.234045
2,0.984136,-0.065476,-46.341775,0.811216
3,1.015005,0.061933,-53.426071,0.160158
4,1.048135,-0.017994,-33.751890,-28.601515
5,1.030798,0.021198,-6.742876,-0.494982
7,1.026402,0.083179,36.139297,-3.917644
8,1.068068,0.026789,156.236349,-50.605724
9,1.027295,0.078740,128.686927,-3.750808
10,1.044662,0.008452,-26.302284,15.453415
11,1.031687,-0.004660,226.994913,23.441719
12,1.063706,-0.056418,-377.616925,-27.232844
13,1.035281,-0.000174,0.519874,80.162482
14,1.087342,0.022032,115.773250,69.080908
15,1.051281,-0.011968,-9.243697,4.658122
16,1.014887,0.055635,-81.387324,-11.819353
17,1.014411,0.057800,-14.816378,1.156073
18,1.050714,-0.012063,21.163118,1.489997
19,1.022865,0.053586,0.161897,0.055720
20,0.991721,0.026733,-4.884462,0.293369
21,0.990049,0.015541,-6.516860,0.070600
26,1.042413,-0.018352,-51.543721,-8.521822
29,1.011133,0.089354,-1.598760,-0.013113
30,0.848241,0.654324,83.575953,-1.155502
34,1.014546,0.069126,30.229006,-5.112169
35,1.017811,0.053514,-47.542561,0.489400
36,1.024331,0.055492,0.461380,20.592257
42,1.046490,-0.008767,-12.520176,0.630848
55,1.030217,0.018356,-9.603660,-1.252795
68,1.029763,0.019156,-11.427659,-3.433153
72,1.063445,-0.020401,-51.659764,-9.730974
103,1.049531,-0.018811,-50.618058,-12.879146
