bus,vm_pu,va_degree,p_mw,q_mvar
1,1.049415,0.583064,331.313162,-79.998484
2,1.049413,0.580217,918.251853,19.020669
3,1.040321,0.457219,293.276846,42.583420
4,1.050220,0.347466,1539.512397,647.407943
5,1.049581,0.269845,-467.546878,82.162587
6,1.049201,0.254214,-163.458665,185.894218
7,1.046098,0.267250,758.541116,-961.817487
8,1.041833,0.265792,-1085.460542,-34.357806
9,1.049821,0.216737,-285.514220,-48.781899
10,1.049038,0.193086,44.755813,-476.384868
11,1.050459,0.178367,2435.466718,-2021.304983
12,1.049510,0.171349,2911.649873,-129.733612
13,1.050115,0.116983,-2487.035023,-704.459699
14,1.048505,0.134031,-1849.760501,-520.967249
15,1.049998,0.154360,1951.023565,2331.034685
16,1.050161,0.144853,5961.535494,575.015670
17,1.050509,0.063029,807.154331,-519.190218
18,1.049255,0.054768,-2921.610781,-854.834216
19,1.050356,0.057621,1229.088566,902.584939
20,1.048658,0.006420,-487.890155,-505.253131
21,1.049434,0.006158,-146.514828,139.276187
22,1.049238,-0.009861,-1438.568248,-830.833795
23,1.047020,-0.023497,-746.960987,-909.570460
24,1.043860,-0.031080,-1469.890066,-485.673680
25,1.046715,-0.064458,-7831.850359,-1719.412569
26,1.049622,0.003156,2550.672892,2121.077289
27,1.048455,0.000038,711.867254,-668.734142
28,1.046512,-0.027662,-1167.717367,-54.962879
29,1.047626,-0.013048,535.221016,677.295213
30,1.008874,0.456459,-166.006475,-0.060541
