bus,vm_pu,va_degree,p_mw,q_mvar
1,1.049787,0.675105,328.882623,-29.275320
2,1.049550,0.668650,1010.182549,-4.970059
3,1.041598,0.532986,370.999957,-60.912356
4,1.049814,0.403373,1647.569209,660.167068
5,1.051395,0.320484,-354.785218,58.592317
6,1.050256,0.297321,-60.585049,198.590665
7,1.047875,0.311288,881.110309,-954.953056
8,1.042902,0.310075,-989.827122,-32.892054
9,1.050519,0.245578,-224.903463,-46.509610
10,1.050248,0.205999,240.649547,-463.755782
11,1.049574,0.182252,2626.476593,-2133.482161
12,1.049985,0.169728,3014.973606,-772.933928
13,1.049242,0.113513,-2329.796036,-673.556013
14,1.049119,0.126047,-1720.539232,-498.024533
15,1.050470,0.144864,1349.272198,2281.445759
16,1.050030,0.131982,5056.987617,2999.971698
17,1.050809,0.051621,938.776412,-727.929867
18,1.048880,0.043035,-4084.413936,-776.657504
19,1.049772,0.055408,1365.882059,-2198.151096
20,1.048976,0.003608,-353.948474,-254.081836
21,1.050602,0.005094,-62.869509,-483.409720
22,1.049607,-0.009883,-1309.897251,-814.947161
23,1.047476,-0.022532,-602.075853,1263.240396
24,1.042313,-0.029928,-1357.294426,-464.228863
25,1.046045,-0.063014,-7346.411302,-1602.292632
26,1.047835,-0.000843,1873.504556,2138.443547
27,1.048905,-0.000257,785.544836,-663.093762
28,1.046628,-0.023792,-1001.402572,-21.098342
29,1.047440,-0.004723,694.540531,-412.391664
30,1.020600,0.594818,-110.508952,-0.044206
