bus,vm_pu,va_degree,p_mw,q_mvar
1,1.050645,0.407013,80.209284,-79.397795
2,1.026992,0.375218,-462.401655,-57.911200
3,1.049152,0.567040,1768.348465,-46.110752
4,1.050397,0.336861,-1505.549177,653.729420
5,1.048134,0.339590,-2744.782716,-344.187268
6,1.050223,0.503653,4542.605069,192.450278
7,1.043474,0.246018,-1444.593724,222.403051
8,1.042800,0.246622,-901.799557,-33.743746
9,1.049560,0.510973,4408.703905,-47.856917
10,1.048068,0.296835,420.408855,-1168.420138
11,1.050216,0.313704,3000.393705,-327.944664
12,1.049796,0.265751,3098.644361,1669.302723
13,1.049888,0.219431,-2276.361984,-690.909120
14,1.049958,0.275818,4111.604311,-510.927872
15,1.050809,0.253125,195.900180,-3152.331871
16,1.049898,0.208483,4514.389288,5415.600329
17,1.049012,0.088643,-974.422804,476.233915
18,1.049644,0.090750,-4836.144045,-820.936973
19,1.049118,0.083609,1230.777919,405.231379
20,1.047262,0.007310,-139.248840,-96.891556
21,1.049585,0.025741,-167.955001,-487.988044
22,1.048563,0.010474,-1440.325565,-832.117689
23,1.047586,-0.004497,-1106.628899,121.501727
24,1.042556,-0.013114,-1278.734720,-476.230966
25,1.045555,-0.051804,-7529.909227,-2570.016212
26,1.044594,-0.009759,-428.082632,-653.761212
27,1.045916,-0.000288,886.125900,612.520583
28,1.043722,-0.015097,-1153.140524,-166.707434
29,1.046726,0.007332,746.789754,212.002071
30,1.049508,0.407525,0.338197,0.019807
