bus,vm_pu,va_degree,p_mw,q_mvar
1,1.049744,0.516865,34.411224,-76.715535
2,1.028601,0.488035,-441.717386,-142.451517
3,1.049758,0.682787,1787.851477,-2.060597
4,1.049732,0.449807,-1412.137506,661.591121
5,1.047664,0.473718,-2547.069897,-382.482458
6,1.048989,0.635493,6999.867861,200.318872
7,1.043746,0.333215,-1418.478385,877.348261
8,1.042389,0.332148,-868.807349,-32.762660
9,1.049455,0.554905,2257.654291,-46.465631
10,1.047791,0.340882,348.019754,-1915.191993
11,1.050730,0.351361,5084.279993,-51.670141
12,1.049853,0.240715,-930.097783,1704.385999
13,1.049605,0.245036,-2205.490506,-671.933297
14,1.049311,0.322076,6425.297043,-496.835037
15,1.050513,0.281977,-3074.311941,-1834.182642
16,1.049743,0.247812,6621.778917,5432.605673
17,1.050397,0.119842,-444.537328,32.104769
18,1.051050,0.121404,-2707.931061,-772.389765
19,1.049971,0.100478,1288.303832,-1979.800862
20,1.046076,0.011986,-106.014348,-554.493323
21,1.050473,0.035617,-142.402589,-480.287166
22,1.049196,0.018492,-1385.878682,-395.455449
23,1.045827,-0.011244,-3705.529373,-459.228775
24,1.041753,-0.019016,-1235.384214,-463.014535
25,1.046136,-0.045218,-7082.754617,-1779.954232
26,1.044455,-0.010752,-1235.726762,1725.482868
27,1.044106,0.000302,905.420058,615.927057
28,1.043878,-0.013573,-914.015559,-19.122345
29,1.046087,0.007312,819.019529,405.258456
30,1.050224,0.523654,8.307398,-0.058507
