bus,vm_pu,va_degree,p_mw,q_mvar
1,1.050335,0.387369,299.073185,-62.659976
2,1.015970,0.330990,-856.490008,-180.441937
3,1.049966,0.566396,1887.437973,13.064775
4,1.049214,0.330062,-178.130116,705.673240
5,1.046717,0.296722,-2220.715387,-262.776293
6,1.050570,0.409040,3268.132154,243.354848
7,1.044311,0.234713,-252.487636,-931.470684
8,1.042648,0.233941,-749.230931,-27.590280
9,1.049887,0.394278,3929.285401,-39.072935
10,1.048412,0.179574,-437.692561,-1176.637783
11,1.050311,0.195491,3481.502429,-491.349117
12,1.050790,0.151819,3187.560820,1751.281095
13,1.049887,0.087862,-3913.438319,-565.465434
14,1.050442,0.133113,2673.573223,-418.200305
15,1.049917,0.117493,-1954.644088,2479.190062
16,1.050086,0.101586,2838.878940,-405.421997
17,1.047742,0.000911,-809.013823,-679.586226
18,1.046252,-0.006786,-6008.403502,-520.195419
19,1.050257,0.084567,2734.736445,1019.632183
20,1.048264,0.017847,790.604788,631.590969
21,1.049155,0.027910,3706.978809,-454.544671
22,1.045744,-0.013512,-3192.856317,-303.891035
23,1.042799,-0.045021,-3505.532050,-1240.470606
24,1.041917,-0.045723,-1057.650305,-389.787621
25,1.045531,-0.035843,-3504.960960,-2486.352151
26,1.045732,-0.003920,-1062.281659,-12.670872
27,1.046282,0.000631,949.667342,-642.494512
28,1.045286,-0.024867,-715.911338,-1270.834536
29,1.046899,-0.001311,1157.742159,887.555796
30,1.047183,0.378574,-10.981697,0.035031
