bus,vm_pu,va_degree,p_mw,q_mvar
1,1.036044,0.087703,-0.010647,42.888325
2,1.026955,0.160420,-0.013159,-41.753921
3,1.030621,0.082263,0.002873,-10.776860
4,1.031212,-0.026469,-0.057140,-74.569606
5,1.025442,0.029353,-131.356211,44.315059
6,1.025223,0.053700,0.000721,14.273658
7,1.030441,-0.036424,-0.107328,23.592622
8,0.998644,0.000765,-0.031335,0.082135
9,1.017680,-0.064946,-0.068003,-0.026710
10,1.032393,-0.047579,0.081897,0.061410
11,1.015359,-0.070234,-0.487591,-0.053840
12,1.017647,-0.050171,-0.086830,-0.010584
13,1.017163,-0.069727,-2.632165,-0.821098
14,1.019968,-0.061722,0.069324,0.029250
15,1.029603,-0.034927,0.077427,-0.010207
16,1.002209,0.104184,0.047586,0.016928
17,1.014582,0.057201,0.071471,0.007408
18,1.011318,0.033188,-0.039980,-0.052834
19,1.009544,-0.093705,0.066385,-0.063335
20,1.011465,-0.078864,0.027749,0.084968
21,1.009627,0.048543,0.000397,0.026349
22,1.023199,-0.038849,48.214569,-26.302621
23,1.012420,-0.060308,-0.005375,-0.016656
24,1.016216,0.068107,-0.042076,-0.059092
25,1.009007,0.044094,-0.009966,0.029636
26,1.031899,-0.042931,-2.348988,-0.327129
27,1.025605,-0.050660,-0.056727,0.318145
28,1.025760,-0.038303,-0.134807,0.075300
29,1.021627,-0.039117,0.038899,-0.027440
30,1.014124,0.067046,30.939257,-38.551008
31,1.012971,0.070890,0.085303,0.023596
32,1.014952,0.060692,-0.025269,0.019146
33,1.013715,0.072400,-0.002936,-0.021221
34,1.019923,-0.041807,-0.009830,0.057091
35,1.003158,0.022472,0.056245,-0.006304
36,1.008532,0.000032,0.018646,0.085179
37,1.016917,-0.043690,-0.025971,0.016597
38,1.009725,0.054744,0.034307,0.007920
39,1.012334,0.027748,0.013719,0.107415
40,1.020264,0.053899,0.015536,0.007542
41,1.010550,0.049496,0.012494,0.029849
42,1.015239,0.042447,-0.038877,-0.075608
43,1.017749,-0.048947,0.014842,0.044834
44,1.010245,0.055919,0.033157,-0.070779
45,1.012947,-0.005663,-0.035017,0.013564
46,1.013972,-0.022175,-0.017739,0.028970
47,1.012858,0.078774,0.051205,0.039168
48,1.008892,0.040679,-0.075991,-0.053346
49,1.009644,0.062915,0.081895,0.055559
50,1.018445,-0.044572,-131.294893,-0.100482
51,1.014171,0.091634,-0.031340,-0.005047
52,1.016530,0.014103,0.058037,-0.003700
53,1.009181,0.047378,-0.008693,0.095046
54,1.015312,0.229311,0.009728,-0.039517
55,1.017715,-0.051303,0.119285,-0.017485
56,1.019197,-0.054434,0.035735,0.016984
57,1.010186,0.063882,0.078087,-0.002874
58,1.017930,-0.051833,-0.004407,0.037197
59,1.019834,-0.044813,0.068431,0.040150
60,1.010869,0.072176,0.038893,0.013564
61,1.012016,0.080356,90.003072,-14.260581
62,1.018004,0.066479,0.010706,-0.031832
63,1.016280,0.202539,0.041801,-0.030941
64,1.011200,-0.019895,-0.027386,0.037992
65,1.019451,0.050405,0.012925,-0.011743
66,1.011896,0.073898,0.059148,-0.074058
67,1.010834,0.067569,-0.708554,0.037547
68,1.009698,0.049007,-0.002420,-0.013666
69,1.013030,0.044426,-0.006152,-0.010515
70,1.014091,0.068297,-0.079590,-0.012519
71,1.012250,0.021980,-0.007647,0.045239
72,1.011808,0.068866,-0.029734,-0.049905
73,1.016264,0.149389,0.040652,0.041668
74,1.010957,-0.032183,0.009766,0.065685
75,1.014392,0.105896,-0.000521,-0.057464
76,1.015829,-0.050909,-0.104082,-0.047875
77,1.012769,0.193100,0.014603,0.003280
78,1.012779,0.036869,-0.000600,-0.006486
79,1.018015,0.121875,-0.033609,0.078685
80,1.038202,-0.027447,0.089458,-0.083335
81,1.025935,0.061888,0.031222,0.008144
82,1.036098,-0.014116,0.001631,0.014588
83,1.031733,0.052063,-0.024667,-0.048341
84,1.035885,-0.028957,0.053235,0.008214
85,1.026817,0.028915,-0.046185,-0.062883
86,1.036259,-0.030891,0.021031,0.083016
87,1.038240,-0.018638,-0.011906,-0.059137
88,1.027360,0.071518,0.034336,0.009080
89,1.036356,-0.017873,-0.014376,-0.022871
90,1.025351,0.096583,-0.025113,-0.027061
91,1.027337,0.075030,-0.025300,0.031363
92,1.022180,0.063498,0.028414,-0.005897
93,1.025892,0.066515,0.079611,0.008023
94,1.027302,0.063414,0.027446,-0.049126
95,1.029728,0.064511,0.087135,-0.013832
96,1.032978,0.087463,-0.005144,-0.043931
97,1.036536,-0.029919,-0.084068,0.022037
98,1.030361,0.083227,0.112751,-0.004513
99,1.032281,0.089015,-0.040070,0.004274
100,1.039173,-0.001160,-0.012275,-0.047098
101,1.025752,0.061943,-0.060779,-0.035910
102,1.024383,-0.030122,0.035744,0.042274
103,1.028035,0.076856,0.050343,0.035664
104,1.025276,0.074465,-0.016974,-0.094648
105,1.038695,-0.026227,0.021696,0.018172
106,1.026829,0.161454,0.076127,-0.012510
107,1.025985,-0.035971,-0.073924,-0.014267
108,1.006586,0.069185,6.287013,4.393017
109,1.006980,-0.052897,-176.163055,-30.743965
110,1.015028,-0.080926,-124.678043,-24.015501
111,1.009686,0.014686,-118.327730,-9.127115
112,1.007611,-0.090079,-109.611519,-42.423743
113,1.020096,-0.071344,-54.347875,-12.227015
114,1.008945,0.013128,-45.737329,-23.871407
115,1.007154,0.039925,-44.598670,32.183348
116,1.010263,0.000014,-240.285783,-19.697171
117,1.009863,-0.085331,-28.854874,-8.164048
118,1.012902,0.040858,-9.774535,-7.607234
119,1.027358,-0.055076,-146.925009,-49.421074
120,1.008818,0.036225,-83.682795,-2.699367
121,1.014749,-0.068122,-72.231187,-22.099979
122,1.018916,0.019648,-113.413961,-40.199180
123,1.014879,-0.102742,-143.725216,-36.646889
124,1.007346,-0.034532,-97.986614,-17.069851
125,1.012334,-0.047483,-81.774392,-21.315858
126,1.021617,-0.048321,-69.504691,-2.074159
127,1.009097,0.065050,-46.388230,3.293855
128,1.019952,0.045054,-87.418987,-26.241034
129,1.014655,-0.012819,-173.253993,-8.663438
130,1.008270,0.009600,-254.353488,-7.930993
131,1.021549,-0.050898,-110.022357,-30.072740
132,1.007371,0.027916,3.633430,4.871387
133,1.000998,0.009815,-97.403072,28.191373
134,1.006460,0.002390,-135.474313,-4.403635
135,1.023437,-0.082435,-147.633239,-8.706489
136,1.018455,-0.101809,-167.442684,-38.222488
137,1.018001,0.021792,-93.879405,2.075510
138,1.010920,0.050788,-87.932307,1.565567
139,1.015569,-0.084429,-116.811288,-17.380505
140,1.013314,-0.130706,-64.376857,-13.177036
141,1.010800,-0.118410,-84.443212,-17.249171
142,1.008541,-0.000276,-102.096991,-6.094021
143,1.013782,-0.063787,-33.476121,-2.718456
144,1.007010,0.047246,-50.777618,2.043512
145,1.008292,0.041183,-147.661522,17.756276
146,1.011721,-0.042277,-4.033062,1.877915
147,1.020554,-0.075888,-50.073937,-10.453083
148,1.004410,0.111480,0.063960,0.099714
149,1.012989,-0.093223,-106.042456,-26.561876
150,1.012158,-0.051484,-153.372284,14.552465
151,1.011561,-0.001623,-144.179556,-28.464215
152,1.013395,0.041818,-64.755233,-1.069574
153,1.010682,0.195572,-5.834714,9.019965
154,1.010012,-0.050604,-67.068013,-9.274809
155,1.011687,0.053564,6.301396,-0.090907
156,1.006748,0.068709,-12.992656,8.083012
157,1.007087,0.014671,-63.632275,-2.252263
158,1.017871,0.038815,-53.839569,1.726635
159,1.021330,-0.026846,28.759416,15.568243
160,1.014831,0.053688,-52.557976,0.463079
161,1.007758,0.025470,6.350987,6.020835
162,1.014139,0.066208,-8.476398,11.629796
163,1.010174,0.069101,-5.107233,20.200708
164,1.025084,-0.020137,11.769400,5.991394
165,1.004124,0.139410,-1.655615,5.692982
166,1.000625,-0.047304,-31.353641,-26.699622
167,1.005661,0.104400,-9.253706,36.483078
168,1.019137,-0.061670,-109.546981,-50.859688
169,1.020699,-0.015152,57.252691,25.185541
170,1.012643,0.025531,-21.792516,16.624773
171,1.009711,-0.007200,-37.292371,-7.465731
172,1.004034,0.112477,-20.124374,11.518412
173,1.013613,0.074357,71.898839,-15.679444
174,1.013264,0.074774,20.932405,-3.232575
175,1.003513,0.040378,54.093624,-15.331067
176,1.003755,0.027852,21.989242,6.387541
177,1.013775,0.071473,-0.029231,-0.650236
178,1.003376,0.114436,28.964986,-3.134980
