bus,vm_pu,va_degree,p_mw,q_mvar
1,1.061977,0.157778,109.891954,-0.134784
2,1.022084,0.078719,-30.851378,-1.372109
3,1.044116,0.154814,-46.353523,-1.502800
4,1.063418,-0.013078,-64.876130,-11.871513
5,1.075304,0.118669,34.525004,1.015023
7,1.045098,0.169018,35.262355,-16.903260
8,1.076966,0.007890,36.236286,-51.766169
9,1.046451,0.164967,90.599863,-17.762962
10,1.055132,0.047437,-25.082489,8.902051
11,1.047496,-0.005166,36.309301,4.951218
12,1.087357,-0.020032,-101.116447,-8.336376
13,1.050666,-0.000698,2.703502,95.423519
14,1.093611,0.012400,110.426010,25.664352
15,1.065198,-0.005095,-3.990932,4.755986
16,1.045321,0.162047,-7.763355,-5.961245
17,1.046411,0.162747,-6.554489,0.432706
18,1.063503,-0.008721,2.316084,1.150371
19,1.065146,0.174057,2.640790,-0.028384
20,1.033531,0.165072,-1.691035,0.199903
21,1.031362,0.302027,23.629741,-0.414645
26,1.059985,-0.000668,-30.165625,-5.687696
29,1.053075,0.158189,2.803256,-0.026153
30,1.007810,0.064695,-18.024924,-0.884270
34,1.048653,0.164771,32.767440,-11.313478
35,1.052867,0.167033,18.730545,0.520359
36,1.055046,0.165101,2.376821,-8.981093
42,1.067878,0.032723,-27.392077,-1.596825
55,1.056741,0.078839,-6.512905,-1.713145
68,1.074676,0.117557,-0.014466,0.074575
72,1.078104,-0.012418,-73.835236,8.768743
103,1.063481,-0.014132,-83.709638,-12.955774
