bus,vm_pu,va_degree,p_mw,q_mvar
1,1.042763,-0.014892,0.104284,-46.391675
2,1.040272,0.110057,0.150296,-52.367363
3,1.042075,0.064792,0.074502,-18.152226
4,1.035748,0.100866,0.146392,-55.033658
5,1.029592,0.310889,391.135864,-64.290038
6,1.029524,0.242462,0.196022,-4.427598
7,1.035632,0.058312,0.164547,30.526211
8,1.003493,-0.098780,0.131609,-0.012353
9,1.026091,0.000163,0.178428,0.077732
10,1.043194,0.148239,589.206828,0.033310
11,1.019408,-0.019401,-1.336872,0.150201
12,1.019170,0.036274,0.063653,-0.010871
13,1.024368,0.009778,-5.474745,-1.680444
14,1.026619,0.004296,0.061703,0.104111
15,1.042625,0.105925,652.212644,0.010144
16,1.022800,0.066396,0.130502,0.019906
17,1.026354,-0.058589,0.086511,0.006370
18,1.012174,-0.143342,0.138282,-0.125566
19,1.013664,0.003251,0.044790,-0.024408
20,1.032067,0.053043,543.629065,0.080422
21,1.023397,-0.065692,0.105064,-0.029106
22,1.030932,0.096178,100.497521,-8.517429
23,1.011649,0.012441,0.141643,-0.082900
24,1.024110,0.065267,-62.922255,-0.110062
25,1.013515,-0.122315,-323.751754,0.026459
26,1.041291,0.129910,-4.780460,-0.570476
27,1.033919,0.048905,0.134906,0.493972
28,1.031729,0.074557,-0.148806,0.205495
29,1.026538,0.056420,0.109511,-0.030891
30,1.039150,-0.015394,682.642933,-69.808988
31,1.018702,0.044523,0.181996,-0.069433
32,1.029362,-0.058196,0.182602,-0.012435
33,1.042507,-0.024169,0.142163,0.127358
34,1.023970,0.053172,0.127783,-0.018171
35,1.008222,0.335397,311.186738,0.092902
36,1.012389,-0.095477,0.074639,-0.006981
37,1.021968,-0.057402,0.110535,-0.014986
38,1.023399,-0.041625,0.096097,0.058169
39,1.020703,-0.049387,0.144516,0.066912
40,1.031264,0.242516,652.297478,0.079792
41,1.023531,-0.052921,0.029080,-0.014324
42,1.016149,0.000962,0.133613,-0.000341
43,1.021907,-0.067692,0.062762,0.010437
44,1.024465,-0.030782,0.069334,-0.077233
45,1.026275,-0.005985,652.198601,0.022466
46,1.020712,-0.046809,0.204562,0.001917
47,1.027785,0.041453,0.092985,-0.007638
48,1.018399,-0.051573,0.094851,0.118104
49,1.024817,-0.041707,0.150926,0.030395
50,1.024112,-0.047038,589.208745,-0.027268
51,1.025915,0.067834,0.174787,0.067886
52,1.025853,-0.022802,0.137516,0.018747
53,1.021496,-0.058799,0.224209,-0.046872
54,1.033649,0.173744,0.080626,-0.065117
55,1.021523,-0.068293,0.126006,-0.046041
56,1.022786,-0.072506,0.250641,-0.004684
57,1.025130,-0.032788,0.094371,-0.090563
58,1.020588,-0.070496,0.114243,-0.005074
59,1.023907,-0.057089,0.090251,-0.057628
60,1.029403,-0.011110,0.108542,0.028822
61,1.029305,0.043192,90.170255,17.148152
62,1.020647,0.035298,0.052312,0.036039
63,1.033876,0.151926,0.144230,0.018331
64,1.014473,-0.078217,0.165601,0.037220
65,1.017961,0.069143,0.115547,0.039443
66,1.028820,0.008540,0.163007,-0.004680
67,1.026451,-0.014740,-1.570882,0.169150
68,1.020963,-0.057678,0.113341,-0.055644
69,1.022639,-0.033131,0.187187,-0.054954
70,1.023979,0.015715,0.176702,0.103611
71,1.018758,-0.060122,0.187394,0.126751
72,1.016990,0.041370,0.196488,-0.019077
73,1.027944,0.126377,0.218672,0.001433
74,1.022094,-0.025747,0.117646,-0.014680
75,1.028845,0.091714,-62.931307,0.038563
76,1.021514,-0.071769,0.088745,-0.001623
77,1.027696,0.144599,0.137722,-0.097794
78,1.017564,-0.031156,0.189539,0.001677
79,1.027933,0.100722,0.036473,0.031503
80,1.043242,0.099835,0.127423,-0.007381
81,1.036674,-0.033687,0.159762,0.020261
82,1.041074,-0.018357,0.162144,-0.056014
83,1.044871,0.015708,0.190144,0.005986
84,1.042255,0.011881,0.172030,0.014896
85,1.039743,0.010584,0.093697,0.066515
86,1.042527,0.015521,0.137112,0.080636
87,1.043518,0.072787,0.123486,0.048465
88,1.038849,-0.028809,0.189110,-0.065824
89,1.041959,-0.014319,0.168083,-0.069148
90,1.040611,0.043761,0.102593,0.046916
91,1.041978,-0.028616,0.037468,0.107300
92,1.033787,-0.025348,0.167560,0.072325
93,1.037541,-0.024478,0.156724,-0.090176
94,1.037507,-0.030420,0.079653,0.025914
95,1.044311,0.010490,0.136405,0.067726
96,1.043518,-0.013901,0.179239,-0.071890
97,1.043295,0.006098,0.120864,-0.017683
98,1.042881,0.064324,0.115693,-0.007532
99,1.044363,0.065227,0.074988,-0.030694
100,1.044173,0.000393,-62.912652,-0.002665
101,1.037482,0.004085,0.041238,-0.036011
102,1.029739,0.064192,0.099787,0.007774
103,1.041929,0.030850,0.075049,-0.020167
104,1.038573,-0.027467,0.114247,-0.016278
105,1.038801,0.100495,0.199585,-0.068435
106,1.040962,0.110124,0.038740,0.018379
107,1.030401,0.059651,0.049570,0.000223
108,1.017137,-0.086086,-23.967398,0.205489
109,1.019734,-0.215093,-395.960292,16.425701
110,1.019977,-0.135381,-262.320884,-12.855126
111,1.024514,-0.123313,-249.060062,4.470852
112,1.020452,-0.024650,-112.875864,-13.044872
113,1.029288,0.097284,-114.317495,-12.388512
114,1.024138,-0.114696,-213.022250,7.662082
115,1.008004,0.195671,-93.687315,8.704438
116,1.017757,-0.162461,-505.792262,-9.883559
117,1.018063,-0.051980,-69.273408,0.870690
118,1.019723,-0.056596,-189.441374,24.695109
119,1.032509,-0.105513,-342.245554,-31.753165
120,1.023153,-0.060371,-129.260469,-1.710866
121,1.019745,-0.001946,-161.978249,-7.022951
122,1.031720,-0.041061,-196.344938,-31.230289
123,1.028199,-0.059521,-302.620421,-0.088078
124,1.024763,-0.066565,-206.286839,9.234493
125,1.019381,-0.099841,-181.421973,-6.628987
126,1.030969,0.080317,-146.221129,-12.658481
127,1.021971,0.120348,259.310254,-5.117001
128,1.033238,-0.108733,-291.139795,-9.985192
129,1.029740,-0.174430,-406.143327,36.666166
130,1.017695,-0.157248,-535.468414,-11.763731
131,1.025653,-0.081443,-231.428204,-22.862584
132,1.011661,-0.007507,33.772137,-10.318916
133,1.007136,-0.207267,-205.018482,45.774381
134,1.022279,-0.150694,-284.949996,19.791293
135,1.022690,-0.135522,-310.824768,-18.290933
136,1.022925,-0.171517,-352.535792,-18.703748
137,1.025683,-0.111233,-197.451246,4.186788
138,1.023086,-0.061448,-183.337822,-11.678664
