bus,vm_pu,va_degree,p_mw,q_mvar
1,1.039616,0.012759,0.002898,-42.028347
2,1.045877,0.133729,-0.025120,-38.026770
3,1.042197,0.074998,0.041720,-17.363094
4,1.035042,0.087770,0.082342,-56.886483
5,1.026970,0.347056,406.332745,-64.460563
6,1.027162,0.275386,-0.057991,-3.536445
7,1.034209,0.042679,-0.050154,21.399398
8,1.002821,-0.070786,0.053399,-0.015763
9,1.022936,-0.008326,0.001876,-0.087408
10,1.042659,0.132879,579.169540,-0.036320
11,1.016499,-0.030109,-1.485546,0.103041
12,1.019006,0.017894,-0.055616,-0.081983
13,1.021717,-0.000066,-5.836707,-1.692734
14,1.023015,-0.005441,-0.070047,0.077504
15,1.039031,0.093156,652.079342,-0.008776
16,1.016076,0.099697,0.011107,-0.041568
17,1.025426,-0.035677,-0.020882,-0.020445
18,1.009181,-0.121213,-0.005336,0.026550
19,1.009774,-0.014716,-0.064904,-0.007181
20,1.027361,0.044798,553.438055,0.010703
21,1.020329,-0.043640,-0.008168,0.066755
22,1.031598,0.079053,100.562325,1.053597
23,1.012685,-0.006060,-0.076773,0.019294
24,1.026327,0.076033,-72.881549,0.033529
25,1.009587,-0.098629,-301.743094,0.034043
26,1.040409,0.113546,-5.080748,-0.601004
27,1.031465,0.038102,-0.041620,0.542834
28,1.031426,0.058398,-0.310478,0.317546
29,1.025762,0.038704,-0.084884,-0.000433
30,1.033185,0.008971,683.052044,-71.386035
31,1.019827,0.058788,-0.125188,0.088398
32,1.024683,-0.034834,-0.018027,-0.012494
33,1.036370,0.001737,-0.008077,0.024388
34,1.023419,0.035426,-0.017336,0.050895
35,1.010128,0.349989,318.262640,-0.025510
36,1.013165,-0.066824,0.037013,-0.070032
37,1.023942,-0.056420,-0.050655,0.063087
38,1.024440,-0.007308,-0.035916,-0.092050
39,1.020427,-0.007731,-0.019500,-0.016604
40,1.027793,0.275343,652.172605,-0.007954
41,1.023544,-0.019194,-0.040712,0.046320
42,1.014284,0.035480,0.063898,0.061820
43,1.022310,-0.068194,-0.095548,-0.028945
44,1.025899,0.004100,-0.083577,-0.027387
45,1.027512,0.004571,652.118104,0.015905
46,1.023449,-0.040612,-0.009533,-0.036524
47,1.029933,0.075144,-0.036095,-0.017658
48,1.020052,-0.019450,0.071397,0.003750
49,1.026143,-0.000955,-0.003405,0.005541
50,1.024332,-0.046743,579.264150,-0.017919
51,1.028051,0.097619,0.008073,-0.009535
52,1.026234,0.001475,-0.004252,-0.121721
53,1.022610,-0.025292,0.012690,-0.051063
54,1.040117,0.196575,0.023158,0.086278
55,1.022826,-0.069240,-0.086483,-0.024045
56,1.023137,-0.073587,-0.020417,0.043668
57,1.027332,0.004860,0.057760,0.069727
58,1.021947,-0.071860,-0.031652,0.021843
59,1.025571,-0.057476,-0.098822,-0.067869
60,1.030636,0.023884,-0.052673,-0.037832
61,1.030042,0.076795,89.962717,18.135525
62,1.018178,0.059548,0.095680,-0.069462
63,1.038847,0.175695,-0.008666,0.038724
64,1.016724,-0.065146,-0.076155,-0.003070
65,1.015818,0.101559,-0.040286,0.032428
