bus,vm_pu,va_degree,p_mw,q_mvar
1,1.077503,0.136270,58.796263,-1.213470
2,1.047340,0.059464,-31.140011,3.127866
3,1.052894,0.144153,-49.842683,3.278033
4,1.086732,0.000378,1.275113,-4.170029
5,1.097871,0.106754,35.742128,1.502706
7,1.055588,0.158024,36.336276,3.129263
8,1.106280,0.000362,40.552104,-2.578994
9,1.053336,0.154070,80.774023,-41.785694
10,1.058392,0.055376,-18.261783,-18.240080
11,1.053414,-0.006248,26.813350,-112.460494
12,1.111626,-0.023456,-116.122077,71.409020
13,1.059008,0.000336,0.297553,47.188644
14,1.112333,0.002033,61.444229,-0.355731
15,1.083788,0.004645,-5.721273,7.202142
16,1.053449,0.147266,-21.339787,-0.928281
17,1.054868,0.149414,-9.925715,1.650709
18,1.087321,0.004180,35.053841,1.959902
19,1.080364,0.141328,0.314224,0.037138
20,1.051595,0.104398,-7.082971,1.200902
21,1.059707,0.220175,15.552319,1.840219
26,1.081866,0.006621,-30.926935,-2.839692
29,1.068603,0.163273,26.797906,0.002545
30,1.033355,0.358320,39.147978,1.162180
34,1.058708,0.156253,30.253884,-24.605784
35,1.062113,0.151559,4.680251,-2.126325
36,1.067119,0.145226,-1.392220,-5.285349
42,1.100765,0.036653,-6.570042,0.896020
55,1.077120,0.070884,-7.789311,-0.284852
68,1.096655,0.106450,-2.666536,-0.638870
72,1.105812,-0.015682,-110.490371,45.453325
103,1.088478,-0.001539,-63.037121,13.996804
