bus,vm_pu,va_degree,p_mw,q_mvar
1,1.050484,0.190458,109.403037,-0.867346
2,1.003784,0.086823,-39.972880,-2.362269
3,1.031949,0.139837,-110.507576,-2.024482
4,1.064096,0.003226,25.167494,-14.062241
5,1.076035,0.169779,55.636450,1.279119
7,1.042537,0.138738,13.292123,14.915245
8,1.077828,0.014267,56.894002,-51.467882
9,1.039447,0.138305,27.327912,-17.832151
10,1.053881,0.038934,-36.651838,11.182285
11,1.047225,-0.010924,56.868973,27.546454
12,1.081988,-0.040202,-256.584316,-11.853648
13,1.051695,-0.000152,-15.206852,100.137724
14,1.094480,0.015490,109.686197,29.274699
15,1.065245,0.005598,-4.850273,6.355043
16,1.038874,0.152289,0.618562,-6.858530
17,1.040254,0.160969,-9.116193,0.434443
18,1.066178,0.008134,58.673237,1.715981
19,1.040396,0.180955,-55.421163,-0.022304
20,1.011220,0.168972,-2.249842,0.477566
21,0.991536,0.416048,40.867053,-0.588521
26,1.057742,0.013315,-36.576741,-7.314093
29,1.043793,0.222331,56.850206,-0.024391
30,0.903264,0.726658,83.038779,-1.179179
34,1.040443,0.183521,33.643210,8.010605
35,1.046899,0.193954,32.071245,0.592758
36,1.047864,0.193492,3.924493,-6.773630
42,1.075154,0.080061,17.506407,-2.984593
55,1.047477,0.101982,-8.499073,-2.231918
68,1.076310,0.168625,0.100922,0.149502
72,1.076308,-0.008362,-79.859032,7.599976
103,1.063573,0.000004,-104.385335,-14.631739
