bus,vm_pu,va_degree,p_mw,q_mvar
1,1.039633,-0.024731,58.360058,-0.800322
2,1.013055,-0.098966,-28.166392,3.534940
3,1.024771,-0.017893,-36.214883,-2.207165
4,1.064682,-0.025885,-89.899591,-14.291437
5,1.041708,-0.040796,-13.161777,-2.432347
7,1.032657,0.000556,35.863436,-1.523086
8,1.071427,0.036161,140.098175,-89.355659
9,1.031759,-0.003669,51.667675,-5.609548
10,1.045253,-0.023715,-24.561912,-9.761122
11,1.039551,-0.006186,92.621444,-27.323313
12,1.083632,-0.033966,-217.383570,20.721962
13,1.044969,0.000085,7.171989,64.234513
14,1.091652,0.035261,184.902144,58.041575
15,1.065329,-0.019471,-6.218635,4.258320
16,1.025636,-0.018264,-40.007790,-5.300704
17,1.026421,-0.018742,-10.804582,1.265590
18,1.065337,-0.022365,-1.313130,1.129800
19,1.039801,-0.033248,0.004359,0.074602
20,1.007169,-0.061778,-5.423814,0.146662
21,1.016583,-0.057541,-4.386802,1.639103
26,1.061014,-0.028839,-30.923136,-2.105268
29,1.029915,-0.023485,-0.170154,0.005450
30,0.991564,-0.116968,-17.522556,0.243390
34,1.025863,-0.014559,53.138824,-34.973291
35,1.029970,-0.026221,-27.310037,-2.700330
36,1.036561,-0.026749,0.042802,15.455809
42,1.058446,-0.037342,-23.543018,1.903873
55,1.049645,-0.030412,-5.221012,-1.010217
68,1.041655,-0.042458,-8.191713,-2.233256
72,1.078343,-0.012269,-22.441072,-3.784977
103,1.067670,-0.023827,-7.601005,7.688580
