bus,vm_pu,va_degree,p_mw,q_mvar
1,1.075667,-0.041914,0.042642,-0.707034
2,1.054361,-0.092016,-20.131677,5.258003
3,1.058831,-0.029480,-22.340050,-5.863196
4,1.088647,-0.015285,-64.922119,-6.512667
5,1.076469,-0.047591,-14.071255,0.983106
7,1.062890,-0.017966,50.505804,10.348998
8,1.088771,0.037013,134.950257,-106.798172
9,1.061320,-0.023143,-40.685900,-17.018295
10,1.065235,-0.001725,22.278628,-33.458702
11,1.051431,-0.011001,-3.592884,-98.070398
12,1.101946,-0.029764,-179.827108,47.481235
13,1.060931,-0.000785,1.548820,68.552267
14,1.110163,0.035935,183.742189,75.820349
15,1.086175,-0.011315,-3.628247,4.426145
16,1.060657,-0.028347,-17.959016,1.165658
17,1.061253,-0.028998,-6.944452,1.930114
18,1.089001,-0.012011,0.258243,1.308245
19,1.076296,-0.044415,1.010463,0.023478
20,1.043715,-0.064671,-3.908451,0.270199
21,1.056012,-0.051019,-0.898499,2.071290
26,1.085848,-0.019332,-22.306248,-0.506325
29,1.066868,-0.034610,1.008677,-0.061993
30,1.044382,-0.091636,-11.302198,2.489596
34,1.063393,-0.026529,48.817627,-30.782682
35,1.070765,-0.031470,-3.795873,-5.536134
36,1.079225,-0.036286,2.975051,29.169625
42,1.088424,-0.032139,-14.995062,4.063471
55,1.080029,-0.031977,-2.162898,-0.977151
68,1.076786,-0.048365,-6.465163,-1.992095
72,1.099617,-0.005088,-9.977371,-8.945215
103,1.090317,-0.013597,5.646386,28.052066
