bus,vm_pu,va_degree,p_mw,q_mvar
1,1.071409,-0.040986,-1.195565,-0.733937
2,1.047548,-0.095471,-22.377411,4.935983
3,1.054387,-0.033797,-23.853866,-5.983220
4,1.084039,-0.015669,-70.730314,-7.722839
5,1.077547,-0.030371,12.085327,-0.051558
7,1.059145,-0.024992,44.195436,14.036379
8,1.086359,0.041352,144.456961,-113.616579
9,1.056943,-0.028204,-35.058623,-16.988810
10,1.060742,-0.001412,31.141698,-36.429659
11,1.047712,-0.012765,-6.279394,-106.147354
12,1.097237,-0.031119,-195.172658,48.444503
13,1.058238,-0.000936,0.520966,84.730398
14,1.108696,0.039574,197.388880,82.406288
15,1.083918,-0.011710,-4.736146,4.392757
16,1.055436,-0.036097,-23.970811,1.730447
17,1.056270,-0.035274,-8.401593,1.857041
18,1.084732,-0.013077,-0.744860,1.360330
19,1.070342,-0.045717,0.070738,-0.026218
20,1.038811,-0.072258,-4.920707,0.219139
21,1.049700,-0.061715,-2.784245,2.097676
26,1.082165,-0.020216,-24.681232,-0.724220
29,1.062294,-0.038493,0.008459,-0.012612
30,1.039422,-0.097754,-12.293142,2.476745
34,1.058316,-0.031095,43.602769,-27.370252
35,1.064058,-0.034673,-10.903538,-5.652132
36,1.071889,-0.036224,13.259142,23.109769
42,1.086072,-0.024540,-16.837047,3.882136
55,1.075430,-0.033315,-3.163696,-1.038358
68,1.076317,-0.030737,-7.001821,-2.017751
72,1.096126,-0.004857,-11.457395,-10.420034
103,1.087286,-0.014561,2.984632,29.162809
