bus,vm_pu,va_degree,p_mw,q_mvar
1,1.031583,-0.031143,-0.127731,-0.372546
2,0.999621,-0.122866,-33.827471,2.014367
3,1.023824,-0.017700,-36.195846,-1.353596
4,1.059878,-0.036703,-104.896321,-19.102601
5,1.037885,-0.044242,-3.818614,-0.386277
7,1.033411,-0.009741,36.338793,8.597133
8,1.063395,0.025615,157.357983,-100.445941
9,1.030948,-0.014103,19.483283,-10.284796
10,1.047589,-0.039956,-38.122012,5.532099
11,1.037301,-0.004166,232.180180,-13.049103
12,1.074224,-0.052200,-340.197519,-1.210256
13,1.041747,0.000324,78.367990,96.285205
14,1.086613,0.023731,127.357652,61.836227
15,1.060704,-0.028356,-6.154998,4.050269
16,1.025032,-0.019891,-31.441386,-4.594569
17,1.025273,-0.018017,-12.752858,0.786751
18,1.060351,-0.032139,-1.727600,1.285065
19,1.031135,-0.037293,0.148778,0.044645
20,1.001535,-0.060663,-4.249503,0.468370
21,1.005977,-0.055752,-3.235812,1.100217
26,1.054501,-0.040245,-35.809265,-4.169322
29,1.025871,-0.022517,0.138251,-0.120553
30,0.982840,-0.126280,-18.963061,-0.404233
34,1.023848,-0.008832,75.458152,-35.031846
35,1.028726,-0.010240,-20.282530,-1.400759
36,1.033543,-0.005531,63.018389,2.963839
42,1.051349,-0.047580,-24.390327,1.827704
55,1.041330,-0.038908,-6.802828,-0.879247
68,1.036645,-0.045456,-8.036942,-1.995507
72,1.069024,-0.026875,-34.142816,-9.328483
103,1.060474,-0.036049,-20.554546,4.862183
